review_text,rating,author,date,nama desa wisata,provinsi
Cukup sekali . Setiap foto Diminta bayar lagi.,2,Idris Tiswadi (Haibidristis),2025-04-26T04:36:33.623Z,Desa Wisata Pampang,Kalimantan Timur
seru bisa foto dengan penari. tapi bayar,5,Melani Dewita Novrianty,2025-04-17T00:11:39.145Z,Desa Wisata Pampang,Kalimantan Timur
Ramah,5,aan chaerunisya,2025-04-14T11:50:14.903Z,Desa Wisata Pampang,Kalimantan Timur
"Bagi yg memang ingin mengenal suku dayak dg berbagai macam budayanya secara mendalam , pampang merupakan salah satu t4 yg tepat",5,Yeni Hetriani,2025-04-14T06:26:33.224Z,Desa Wisata Pampang,Kalimantan Timur
Kerenn,5,Siti Maisaro,2025-04-11T01:23:47.842Z,Desa Wisata Pampang,Kalimantan Timur
Wajib banget wisata budaya pampang kalo lagi main di samarinda,5,Leah Le,2025-04-08T10:18:33.741Z,Desa Wisata Pampang,Kalimantan Timur
Bagus sekali,5,BORNEO STUDIO,2025-04-06T08:55:29.023Z,Desa Wisata Pampang,Kalimantan Timur
You can watching traditional dancing from East Kalimantan (Dayak Kenya) only on Sunday at 2.00 PM and special day. And many gift or Kalimantan souvenirs are sold in this place,5,Anita Alfin,2025-04-06T08:15:24.097Z,Desa Wisata Pampang,Kalimantan Timur
"Hati- Hati Rawan dipalak, ngasih harga semaunya, ga ada kejelasan tarif, mana petugas mana calo ga jelas, foto bareng warga tiba2 diminta bayar, harga mahal dihitung per jepretan foto, padahal pake hape sendiri foto nya, tidak diinfo sebelumnya. mau pulang tiba2 dicegat disuruh bayar per warga yg diajak foto per kepala per jepretan foto.

Tiket masuk rumah dayak 5 org x Rp. 10.000 = Rp. 50.000 (Bukan hari minggu)
Sewa baju 3 org x Rp 75.000 = Rp. 225.000,
Foto bareng kakek dayak Rp. 200.000
Foto bareng nenek dayak Rp. 50.000 ( 2x Jepretan HP)
Foto bareng mbak2 nya 4 org X Rp. 30.000 = Rp. 120.000 (2x Jepretan HP foto bareng2)
Total Rp.645.000

Dan semua tidak terinformasikan secara jelas kalau foto sama warga lokal disitu harus bayar, mau pulang tiba2 ditagih.",1,Sa†rio ساتريو,2025-04-05T04:47:08.540Z,Desa Wisata Pampang,Kalimantan Timur
Heritage banget,5,Deni Suryana,2025-04-05T01:16:30.996Z,Desa Wisata Pampang,Kalimantan Timur
"Tempat wisata tentang Budaya Dayak, ada kegiatan tarian tradisional dayak di hari minggu jam 2 siang. Ada lapak yang menjual oleh oleh dan handycraft khas Dayak.",5,dhira rastra,2025-03-11T11:21:38.389Z,Desa Wisata Pampang,Kalimantan Timur
KERENN,5,Nickollash Pedrosa,2025-03-08T15:54:36.685Z,Desa Wisata Pampang,Kalimantan Timur
Top markoTOP,5,Gatot Sadewo,2025-03-06T11:17:10.131Z,Desa Wisata Pampang,Kalimantan Timur
"Menarik utk didatangi
Jd bisa tahu sdkt adat dayak kenyah",5,Dadang Surahman,2025-03-06T05:52:18.465Z,Desa Wisata Pampang,Kalimantan Timur
