review_text,rating,author,date,nama desa wisata,provinsi
"Kotanya cantik, brbukit2...sy ga prnh lupa tuk muter2 kota sekaligus mnginap, ga bosan jln2 keliling kota mnikmati mknanan dn panoramanya yg indah...mamuju city ..👍👍",5,Bintang anak Leovridha,2021-11-18T02:25:40.409Z,Mamuju City,Sulawesi Barat
Actually this is a beautiful place!,5,Ayi Erdian,2021-11-17T15:50:54.036Z,Mamuju City,Sulawesi Barat
Tidak terurus dengan baik,3,Fathur Rahman,2021-11-17T10:57:13.907Z,Mamuju City,Sulawesi Barat
Lokasi diatas bukit..view kerenn kota mamuju dan pantai..jalan agak ekstrim tanjakan dan tikungannya..ada beberapa stan penjual snack dan minuman...ada rumah dinas bupati mamuju..,4,Riyanto Riyanto,2021-11-11T02:32:34.410Z,Mamuju City,Sulawesi Barat
"Lokasi untuk lihat kota Mamuju dari ketinggian. Jaraknya dekat dari kota, tapi nanjaknya ektrim. Tapi Avanza ato motor matic tembus koq. Tersedia gazebo yg bisa pesan kelapa muda ato Indomie telur ma warga lokal. Di sini pulau Karampuang nampak jelas, sayang bandara ketutup bukit",4,Iwan Gunadi,2021-10-27T08:02:03.394Z,Mamuju City,Sulawesi Barat
"Viewnya keren banget, tempat ternyaman buat nikmatin sunset and sunrise sih menurutku ...",5,Hera Nurhaerah fahira,2021-10-26T18:00:20.377Z,Mamuju City,Sulawesi Barat
Menyenangkan,5,Abangk Fadli,2021-10-24T09:46:47.879Z,Mamuju City,Sulawesi Barat
Puncak tertinggi dikota,5,Steed Dhani Hardianto,2021-09-17T09:13:58.437Z,Mamuju City,Sulawesi Barat
Seru,5,M Taupik Akbar,2021-09-03T13:45:33.173Z,Mamuju City,Sulawesi Barat
"Puncak dataran tertinggi yang ada si sulawesi barat,dari atas sini bisa melihat langsung seluruh kota mamuju",4,Andi Eky,2021-08-13T06:11:22.064Z,Mamuju City,Sulawesi Barat
"Beautiful. Kupanjatkan Alhamdullilah atas ciptaanMu.
Jalan menanjak tapi sudah beraspal, jadi jangan kuatir. Wajib dikunjungi jika ke Mamuju. Waktu yang tepat adalah jam 5 waktu setempat, sambil menunggu sunset bisa minum es degan di warung berderet di tepi jalan.
Dekat dengan rumah jabatan Bupati",5,Hendra irawan,2021-07-31T10:32:50.238Z,Mamuju City,Sulawesi Barat
Bagus jalanan dan pemandangan cantik,5,Mustari Tari,2021-07-22T15:20:54.539Z,Mamuju City,Sulawesi Barat
"Tidak terurus, kotor, tulisan huruf MAMUJU banyak yang rusak",4,J M R N X,2021-07-22T10:01:31.103Z,Mamuju City,Sulawesi Barat
Berada di ketinggian dengan pemandangan yg asri.,4,Muh Imran Tahir,2021-06-26T03:50:10.621Z,Mamuju City,Sulawesi Barat
Good,5,Iqraha Fiddin,2021-06-19T12:18:26.865Z,Mamuju City,Sulawesi Barat
Icon kota Mamuju,4,Nurul Rejeki,2021-06-19T10:58:55.700Z,Mamuju City,Sulawesi Barat
B aja sih. Ya oke lah kalo cuman mau liat pemandangannya. Sayang banget sih kayak kurang terurus disini tuh. Padahal bagus juga kalo ada modelan cafe cafe gazebo banyak gitu (cafe beneran wkwk) bukan cafe2an warung gitu,3,Aninda Ratri,2021-06-16T08:55:32.312Z,Mamuju City,Sulawesi Barat
"Kalo soal memanjakan mata, disini tempatnya. Recommended lah. Panoramanya asik. Joss",4,Muhammad Akbar,2021-06-13T10:44:59.626Z,Mamuju City,Sulawesi Barat
"Luar biasa
..icon mamuju yang perlu di jaga fan di rawat.....perlu penataan dan sentuhan dinas terkait untuk menjadi unggulan destynasi mamuju",5,Eko Wardoyo,2021-05-14T00:24:59.824Z,Mamuju City,Sulawesi Barat
tempaty sangat indah pemandangannya sangat luar biasa,5,Nhuel YmTallulembang,2021-04-24T23:52:39.451Z,Mamuju City,Sulawesi Barat
Akses,3,noviatul m,2021-04-21T13:44:13.154Z,Mamuju City,Sulawesi Barat
keren viewnya,5,Arief Budieman,2021-04-08T14:08:59.841Z,Mamuju City,Sulawesi Barat
"Pemandangan yang sangat menakjubkan bagiku, melihat hampir seluruh kota Mamuju dari ketinggian",5,Hariansyah,2021-04-04T04:34:34.784Z,Mamuju City,Sulawesi Barat
Serasa diatas awan cuuy,5,Jonau Travelindo,2021-04-02T10:20:13.218Z,Mamuju City,Sulawesi Barat
Liburan tipis tipis sambil memandangi laut ditemani kelapa muda. sekitar 15 menit dari kota mamuju.,5,Afif Creativity,2021-03-28T04:19:34.217Z,Mamuju City,Sulawesi Barat
Rekomended lah,4,Nofriyanto,2021-03-25T07:25:56.437Z,Mamuju City,Sulawesi Barat
Kendaraan slalu dikerumungi anak anak kawatirnya barang bawaan yg dikendaraan diambil sama anak anak dan mereka minta uang parkir,3,jefri jafar,2021-03-22T19:29:32.051Z,Mamuju City,Sulawesi Barat
"Tempat paling oke melihat kota mamuju.tanjakan menuju lokasi sangat menantang tapi menyenangkan. Kalau di beri nilai 8,5",5,HERMAN “HemangSilongkalongMandor”,2021-03-21T07:05:28.026Z,Mamuju City,Sulawesi Barat
ini dekat dengan rumah dinas bupati mamuju...,4,Nandang Cahyono,2021-03-20T14:27:09.312Z,Mamuju City,Sulawesi Barat
Good,4,Muhammad Irvan,2021-03-17T08:17:15.351Z,Mamuju City,Sulawesi Barat
Pemandangan dari puncak keren banget. Terlebih dengan adanya pemandangan pulau karampuang di sudut mata.,5,Teras Sultra,2021-03-11T11:52:26.774Z,Mamuju City,Sulawesi Barat
Luar biasa. Pemandangan yang sangat memukau yang dapat di lihat dalam ketinggian . Saya merasa seperti bebas dan damai karena tempat nya yang begitu menyejukkan dan memberi kesan damai dan harmonis,5,Rijal Qutbai (RiQu),2021-03-05T20:30:29.193Z,Mamuju City,Sulawesi Barat
nice view but foodless,4,Surya Alamsyah,2021-03-05T11:29:45.007Z,Mamuju City,Sulawesi Barat
"untuk smpai atas, jalannya nanjaaaak bgt.. tapi seruu. hahaha
sesampainya di atas view nya cantik lampu rapi dan laut kesananya. anginnya ga terlalu sepoi. tapi cucoklah tempatnya buat wisata malam. kesini jangan siang saran aku, panasnya pol!. haha
tapi itu pilihan sih, bebas maunsiang atau malam.. voew nya sama2 cantik.",5,Dhila Aniisah,2021-03-04T00:38:10.815Z,Mamuju City,Sulawesi Barat
Kota mamuju terlihat sangat indah dr atas,5,teguh indra Suyanto,2021-02-28T12:34:38.545Z,Mamuju City,Sulawesi Barat
"Tempat epik untuk melihat pemandangan kota mamuju, sekedar melihat sun rise maupun sunset sambil ngopi jg ok, pokoknya kalau ke mamuju wajib ke tempat ini",5,MATA LANGIT OFFICIAL,2021-02-24T23:24:06.783Z,Mamuju City,Sulawesi Barat
Semoga MAMUJU KUAT,1,Liancputri Hatis,2021-02-22T12:23:36.880Z,Mamuju City,Sulawesi Barat
Tempat yang pas untuk melihat keindahan kota Mamuju dari ketinggian,5,Onna Valentina,2021-02-20T23:12:45.256Z,Mamuju City,Sulawesi Barat
Tempat yang bagus dengan banyaknya tempat rekreasi,5,Nurfahirawati Alfaruq,2021-02-17T04:31:55.711Z,Mamuju City,Sulawesi Barat
View-nya oke,5,Amirullah Jarrabe,2021-02-12T04:04:41.844Z,Mamuju City,Sulawesi Barat
Tempat untuk dalat melihat langsung keindahan kota Mamuju,5,Mahayuddin 019,2021-02-09T11:35:43.374Z,Mamuju City,Sulawesi Barat
