review_text,rating,author,date,nama desa wisata,provinsi
Perjalanan Jauh namun sepadan.,5,Esananda Diaz,2017-03-15T15:48:15.442Z,Danau Emtofe,Papua
"tempat wisata yg indah, namun tidak ada kios, jalan kurang baik, dan tempat kurang bersih",4,Sugih Bastian,2017-03-11T17:34:40.184Z,Danau Emtofe,Papua
"jalan ke sini seakan tak berujung..2jam dari entrop jika pake mobil.

so far ok, jalan alus, pemandangan sepanjang perjalanan bagus.. cocok buat jalan2 santai",5,Akhmad Belasting,2017-03-05T09:26:07.794Z,Danau Emtofe,Papua
Love this place,5,Nathalie Allamanda,2017-01-13T09:32:10.303Z,Danau Emtofe,Papua
"Awal 2014 saya ke tmpat ini tempatnya lbih bersih dan masih klihan hijau skali,tidak seperti skrank ini ada tangan2 yg tidak bertanggung jawab mulai dari samah plastik dan lain lain..saya dan rkan tman saya asli putra daerah berkunjung ksini thun 2014 itu masih mlewati rute jalan yg extreem loh,jalan nya msih berlumpur dan tanjakan yg berbatu krikil lbih mnangtang dan menjadi pglaman trsendiri..sukurlah skrank ini sdah bnyak pengunjung yg mendatingi tmpat ini hingga pemerintah stmpat mulai peduli trhadap tmpt wisata ini..jalan yg sdah bagus akan membuat pgunjung lebih nyaman lagi..yg trpenting itu tanggung jwab masing2 dari pgunjung yg yg sadar akan kebersihannya. Ok",5,Amrin Clasick,2016-12-17T19:13:20.930Z,Danau Emtofe,Papua
"View nya bagus, seperti dirumah Teletubies. 45 menit dari bandara Sentani. Sepanjang perjalanan bisa menikmati pemandangan sekeliling danau Sentani",4,:: Budi Setyono,2016-12-17T03:16:12.241Z,Danau Emtofe,Papua
"Pemandangan bagus.. jarak tempuh cukup jauh 50menit untuk mobil.. bagi yang belum pernah kesini harap berhati2 area jalan kendaraan kecil untuk 2 mobil 2 arah, jalan dekat dengan jurang bukit..",4,4rif_tb,2016-06-06T04:50:38.881Z,Danau Emtofe,Papua
Lebih tepatnya bentuknya seperti hurup,5,Berbagi Informasi,2016-04-30T17:41:40.569Z,Danau Emtofe,Papua
Mantaf,5,Ahwal Al Marozy,2016-04-29T00:21:38.361Z,Danau Emtofe,Papua
"Keren ap,,, tpi msuk byar ya,,,, dan coba desediakan tenda kecil gtu kh",5,Mystick,2016-04-26T01:02:15.593Z,Danau Emtofe,Papua
"Lumayan lh,tapi banyak buaya",3,Rahel Sipayung,2016-03-01T05:43:34.344Z,Danau Emtofe,Papua
One of the beautiful places in Jayapura...great lake...,5,Frengki Warer,2016-02-07T11:31:25.358Z,Danau Emtofe,Papua
"Keren, nggk nyesel dateng kesini. 😊",5,hary gauloises,2016-01-31T07:01:56.233Z,Danau Emtofe,Papua
Disana adalah tempat yang indah,5,Himelda J. F,2015-10-27T13:59:26.560Z,Danau Emtofe,Papua
