review_text,rating,author,date,nama desa wisata,provinsi
ada tukang palaknya,1,Rico Afriansyah,2025-07-27T10:22:25.888Z,Setu Babakan,DKI Jakarta
ikannya dikit pada sakit gigi,1,Ex immo,2025-07-27T09:56:49.706Z,Setu Babakan,DKI Jakarta
"Agak TRAUMA main kesini. Pertama kali main langsung kehilangan HP ada yang nyuri. Lebih tepatnya pas naik bebek²an, pas selesai baru nyadar HP hilang. Sempet curiga sama orang yang naik bebek²an selanjutnya bekas bebek yang saya naiki, soalnya aturannya 1x puteran langsung selesai, ini dia 3x muter ga selesai² kek lagi nunggu saya pergi dulu soalnya saya lagi nyari² di sekitar situ sekaligus mantau.

Terus saya minta deh petugas wahananya buat geledah orang itu dan apa yang petugasnya bilang ""abang periksa aja sendiri"", lah kata saya abang kan petugas tempat ini berarti abang dong yang punya otoritas/wewenang buat geledah orang dan itu wajar. Ini saya malah disuruh sendiri sedangkan saya cuma pengunjung yang ga punya otoritas buat geledah orang.

Saya udah pasrah aja HP itu hilang, toh gak akan kembali juga. Tapi mohonlah kerjasamanya buat para petugas wahana, mohon dibantu dengan sungguh² bukan sekedar pengumuman ada yang kehilangan aja. Atau minimal punya rasa empati. Orang tidak akan tahu bagaimana rasanya sebelum dia mengalami kejadian serupa. Kejadian ini juga jadi pelajaran buat saya yang kurang hati-hati dalam menjaga barang bawaan. Mana besoknya pengumuman hasil interview kerja, eh HP malah hilang.

Semoga kejadian serupa tidak terjadi lagi, dan buat yang ngambil HP saya semoga anda sadar. Kalau ada kesialan yang menimpa hidup anda, mungkin itu balasan atas perbuatan anda dan jawaban atas doa saya. Saya sempat terdiam, menghela nafas, dan berkata ""Ya Allah, sudah sedikit kah orang jujur di dunia ini, atau mungkin tidak ada?""

Ulasan ini saya buat bukan untuk menjelekkan tempat ini, saya hanya ingin mengingatkan semua orang supaya lebih berhati-hati dan semoga kejadian ini tidak terjadi lagi. BTW hilangnya HP saya udah 1+ bulan yang lalu. Baru share disini supaya dalam menyampaikan ulasan ini saya tidak asal bicara dan tidak atas kekesalan semata.",1,Alani Walker,2025-07-25T03:25:26.530Z,Setu Babakan,DKI Jakarta
"Manteb bener dahh dimarih... ngajak kluarga pegi sambil belajar budaya leluhur disni enak men, msih pda asri disni. Moga tetep lestari🙏",5,ramdhan 0677,2025-07-22T12:59:36.708Z,Setu Babakan,DKI Jakarta
Enak banyak jajanan..sejuk..bisa mancing,5,Fandhy Achmad,2025-07-20T10:49:57.600Z,Setu Babakan,DKI Jakarta
"Tempatnya sangat asri, danau nya luas, banyak jajanan khas betawi",5,Wira Gusti Perdana,2025-07-19T10:54:42.411Z,Setu Babakan,DKI Jakarta
"Gua orang asli sini, udah lama gua gedek sama pedagang2 yg yg disini kalau ngasih harga engga ngotak. Udah kaya mau naik haji anjir
Kopi kapal api 8rb
Goodday 10rb
Tempat dulu rame sekarang sepi, tau kan penyebabnya apa??? Warung2 yg nge up harga bikin orang bakal males dateng ketempat ini.
Bukan soal tempatnya tapi pedagang nya yg bukin sepi",1,Sari 20,2025-07-19T09:56:38.490Z,Setu Babakan,DKI Jakarta
"Waktu Kunjungan : Juli 2025
Karena ketidaktahuan, saya datang kesana hari Senin yg ternyata hari libur, tetapi pedagang masih banyak yg jualan, Andong juga masih banyak di pinggiran  setu.
Karena musim Hujan jadi pemandangan danau sangat syahdu.
Untuk pintu gerbang masuk klo tidak salah ada 2,
Jika melewati pintu yg terhubung dengan penduduk maka akan melewati sentra pembuatan ondel-ondel, dodol betawi, dan tentunya dengan harga yg terjangkau.",5,Dewi Rosita,2025-07-07T23:53:27.342Z,Setu Babakan,DKI Jakarta
"Adem,ayem,mantap",5,Ketut Budiartawan,2025-07-06T05:51:43.893Z,Setu Babakan,DKI Jakarta
Goo3,5,rizal harnanto,2025-07-06T01:39:01.814Z,Setu Babakan,DKI Jakarta
Tepat buat refesing yg enk jajanan juga terjangkau dikantong,5,Ratika,2025-07-05T18:06:31.679Z,Setu Babakan,DKI Jakarta
I have a question regarding kas investment kre aor banifet hamko kya honge kitna rupees,5,MD Mubarak alam,2025-07-03T17:25:38.938Z,Setu Babakan,DKI Jakarta
Setubabakan sangat bagus dan asri suasana nya,5,Chika Bumbum,2025-07-03T04:15:26.691Z,Setu Babakan,DKI Jakarta
keren tempatnya,4,wahyu widodo,2025-07-01T09:16:07.128Z,Setu Babakan,DKI Jakarta
"Tempat wisata lokal dipinggir Jakarta Selatan
Tempatnya sangat strategis ditengah kota
Aman
Nyaman
Banyak kuliner tradisional Betawi
Cukup recommended
Silahkan biar gak penasaran",5,Yatimin,2025-06-24T01:43:05.040Z,Setu Babakan,DKI Jakarta
"Tolong itu yg suka minta karcis masuk ditertibkan, katanya setu babakan bebas pungli, tapi masih aja disetiap gerbang ada bapak2 yang minta uang tanda masuk.",1,Haruno Sakura,2025-06-20T11:21:07.842Z,Setu Babakan,DKI Jakarta
Adeeeem,4,Anto RistarGie,2025-06-12T08:04:40.761Z,Setu Babakan,DKI Jakarta
adem syahdu murah meriah,5,Mochamad Bintang Lesmana,2025-06-05T03:19:53.756Z,Setu Babakan,DKI Jakarta
"Tempat wisata murah meriah di selatan jakarta. Bebas biaya. Banyak jajanan asli betawi, tapi ada juga jajanan jadul dan makanan2 lain yang layak dicoba. Tempat duduk tersedia lesehan dan juga meja+bangku sederhana. Harga masih wajar dan ok. Better siapin cash karena ga semua penjual ada QR utk pembayaran.",5,tetty riyanti,2025-06-02T08:10:42.224Z,Setu Babakan,DKI Jakarta
"terdapat danau dan kawasan rumah adat betawi. Di sekeliling danau banyak warung berbagai jenis makanan, antara lain soto betawi, kerak telor, kethoprak, bubur ayam, toge goreng dll",5,Ahmad Wahyudi,2025-05-31T11:46:47.152Z,Setu Babakan,DKI Jakarta
"Tempatnya adem, byk jajanan,dan disediakan bangku/lesehan tp danaunya rada kotor",4,Dodot Didit,2025-05-31T03:57:19.512Z,Setu Babakan,DKI Jakarta
Jalannya jelek bgt huft,3,A,2025-05-21T15:03:19.857Z,Setu Babakan,DKI Jakarta
"Jika ke Setu Babakan mainlah ke Museum Budaya Betawi, bermain dan belajar tentang sejarah dan budaya Betawi.
Kita akan mengenai lebih dekat dan serasa pergi ke masa Jakarta Tempo dulu yg sarat akan budaya yang penuh makna dan filosofi kehidupan.
Biaya masuknya pun gratis, tetap jaga kebersihan dan keindahannya.
Tapi jika mau cari makanan jangan mager/malas karena makanan banyak di tepi danau/situ nya
Di dalam museumnya juga ada permainan alat musik interaktif dari alat musik khas Betawi dengan notasi musik dari lagu-lagu Betawi",5,Yusuf Jukenryu,2025-05-10T05:37:09.682Z,Setu Babakan,DKI Jakarta
