review_text,rating,author,date,nama desa wisata,provinsi
Best sunset view 🥰,5,Wanda Polii,2023-05-05T08:46:49.565Z,Desa Wisata Budo,Sulawesi Utara
"Sejuk, air jernih..",5,Heru Giribangkit,2023-05-05T08:45:28.822Z,Desa Wisata Budo,Sulawesi Utara
"Wonderful place.. very under rated… people are nice, food are good, and the view during sunset.. unbelievable 👍",5,Tendy Gunawan,2023-05-05T08:43:04.769Z,Desa Wisata Budo,Sulawesi Utara
"Jarak sangat dekat dari pusat kota Manado, kurleb 45menit
Rute perjalanan yang sangat mudah karena jalan yang bagus (Aspal)
Lokasi wisata yang sangat estetik, bersih, rapi, terawat
Masyarakat sekitar yang sangat ramah",5,Ms Maia,2023-05-03T15:46:20.797Z,Desa Wisata Budo,Sulawesi Utara
Tempat yang sangat bagus dang nyaman.. cocok untuk refreshing bersama keluarga,5,Anna Lumahu,2023-04-04T04:36:56.949Z,Desa Wisata Budo,Sulawesi Utara
pemandangan bagus tapi ada yang harus ditambah yaitu pagar sebagai pengaman untuk keselamatan pengunjung,5,diane najoan,2023-03-25T04:04:24.449Z,Desa Wisata Budo,Sulawesi Utara
Tempatnya sungguh indah,5,Hendrika Yuene,2023-03-24T12:33:10.966Z,Desa Wisata Budo,Sulawesi Utara
"Suana dan pemandangannya mantap, tapi mau tanya bisa mancing ngk? 🙏",5,Aldi Moningka,2023-03-12T15:23:15.446Z,Desa Wisata Budo,Sulawesi Utara
Tempat yg indah,4,Feiby Angelqueen Deatrix Pangow,2023-03-12T07:01:22.032Z,Desa Wisata Budo,Sulawesi Utara
Suka,4,Hana Liwang,2023-03-11T02:44:50.189Z,Desa Wisata Budo,Sulawesi Utara
Keren bisa menikmati sunset,5,suka suka bajalang,2023-03-09T14:33:07.548Z,Desa Wisata Budo,Sulawesi Utara
👍,5,Sinyo Lumowa,2023-03-09T03:13:19.126Z,Desa Wisata Budo,Sulawesi Utara
Indah.....,5,Joseph The Lew,2023-03-01T20:19:41.519Z,Desa Wisata Budo,Sulawesi Utara
Great place,5,Thaliya Wikapuspita,2023-02-24T06:36:04.221Z,Desa Wisata Budo,Sulawesi Utara
Friendly people & perfect place to relax,5,Don Liow,2023-02-22T05:07:13.611Z,Desa Wisata Budo,Sulawesi Utara
"Tempat yang bagus untuk santai. Tapi akses jalan untuk masuk hanya Bisa 1 mobil.
Recomended dah.. 😇😇",5,fando tangel,2023-02-21T22:22:18.102Z,Desa Wisata Budo,Sulawesi Utara
