review_text,rating,author,date,nama desa wisata,provinsi
Seram kalo malam wkwk,5,Rendhy Faizar Hakim,2018-06-17T03:54:18.056Z,Pantai Batu Kuda,Maluku
"Pantai Batu Kuda merupakan salah satu destinasi wisata yang belum terlalu banyak dikenal oleh masyarakat Kota Ambon namum kalau mau diperhatikan pantai batu kuda ini merupakan tempat wisata yang paling indah dimulai dari keindahan alam, kejernihan laut serta memiliki keindahan pantai yang luar biasa :* tunggu apa lag guys ayo kita kasana :D",4,Julia Henny (Hejuma),2018-06-08T14:35:32.500Z,Pantai Batu Kuda,Maluku
"Batu kuda merupakan wisata yang cocok untuk melakukan kegiatan bersama keluarga,teman dan sebagainya
Tempat bagus pemandangannya indah",4,Fatma Harun,2018-06-08T05:12:21.639Z,Pantai Batu Kuda,Maluku
"Pantai batu kuda adalah salah satu pantai yg terlentak di kecemata salahutu ,kabupaten maluku tengah.
Pantai batu kuda memiliki pemandangan yang begitu indah
dan memiliki batu yang berbentuk kuda yang begitu indah.
Sehingga membuat pengunjung tertarik untuk berfoto di pantai batu kuda",5,Muna walli,2018-06-08T05:05:56.374Z,Pantai Batu Kuda,Maluku
bgs tempatnya..,5,mully,2018-05-12T08:34:21.717Z,Pantai Batu Kuda,Maluku
Tempatxa masih asri dan nyaman tuk semua kalangan.,3,Nurasia Madaul,2018-04-14T02:24:39.266Z,Pantai Batu Kuda,Maluku
Keren,5,Kusnandar 3105,2018-03-30T04:45:35.368Z,Pantai Batu Kuda,Maluku
"Tempat yang paling indah, terletak di kota ambon",5,Halida Pujangga,2018-03-16T10:23:38.855Z,Pantai Batu Kuda,Maluku
pantai batu kuda memiliki pemandangan yang indah dengan batu karang yang bentuknya menyerupai kuda sangat indah di jadikan sebagai tempat untuk rekreasi,4,Priska Syela,2018-03-14T12:51:32.432Z,Pantai Batu Kuda,Maluku
Sangat bagus dan indah pemandangannya.,1,Elen Mustamu,2018-03-02T06:56:34.665Z,Pantai Batu Kuda,Maluku
Nice place ...,3,Gie,2018-02-24T22:06:38.310Z,Pantai Batu Kuda,Maluku
Tempat yang romantis,5,Ifandris Kaimudin,2018-01-11T07:37:47.629Z,Pantai Batu Kuda,Maluku
wonderful,4,Steffanie G,2017-12-16T03:25:30.448Z,Pantai Batu Kuda,Maluku
Mantap buat snorkling,5,Asrori Tadhi,2017-10-14T02:55:39.238Z,Pantai Batu Kuda,Maluku
Tempat ini punya cerita tentang aku dan dia. Batu kuda beach,5,Nadila Syukur,2017-08-08T09:30:06.426Z,Pantai Batu Kuda,Maluku
very beautiful beach and so calm place,5,Marcelinus Erick,2017-07-29T14:33:58.683Z,Pantai Batu Kuda,Maluku
Salah satu spot dive di maluku 👍👍👌👌,5,tomas febrianto,2017-06-27T15:48:05.238Z,Pantai Batu Kuda,Maluku
Gak  ada kudanya,3,e. hardiyanto,2017-06-03T10:39:16.755Z,Pantai Batu Kuda,Maluku
spot bagus buat foto2,4,haris wally,2017-02-18T07:00:08.330Z,Pantai Batu Kuda,Maluku
