review_text,rating,author,date,nama desa wisata,provinsi
"akses sdh semakin baik,jembatan gantung sudah jadi jikapingin berkunjung tdk perlu naik perahu",4,Taufiq Budiarto,2023-02-26T23:34:10.380Z,Buluh Cina,Riau
"Indah,asri,pengelola daerah setempat memang belum memadai,bersih,masih kurang terawat.moga tempat seperti ini di perhatikan pengelola setempat😊🙏.jd yg kunjung cuma duduk foto sebentar lalu pulang.tempat gajah ternyata di balik danau itu🤭,dah lama eh nggak taunya tempat nya beda",4,Sinta Zahra,2023-02-26T08:39:47.348Z,Buluh Cina,Riau
"Taman Wisata Buluh Cina harus dilestarikan..sungguh luar biasa lokasinya..asri,original dengan pohon besar ratusan tahun & tentunya pesona hewan gajah yang menakjubkan...ayo ramaikan weekend kesini sudah ada jembatan gantung baru yang kokoh khusus untuk sepeda & motor saja serta jangan lupa tetap buang sampah pada tempatnya agar taman wisatanya bersih",5,Hendra 2385,2023-02-15T14:43:20.708Z,Buluh Cina,Riau
Tempat yg sangat bagus asri,5,Yuniana Maulida,2023-01-22T10:59:51.471Z,Buluh Cina,Riau
"Tempat wisata alam yg dekt dikota pekanbaru. ada gajah. Ayah gajah bernama robin, ibu bernama Ngatini dan anaknya bernama Damar. Disini tenang dan nyaman. Utk spot foto jg bagus. Dulu sering motret landscape dan model
Disini.
Lokasiny ga terlalu jauh dr pinggir sungai. Jalan sedikit aja.
Kalau kesini pakai baju lengan panjang, topi dan sepatu jalan/lari. Utk kesini qt perlu nyebrang dulu. Nyebrangnya ga lama kok. Ga sampe 5menit.

Note: jangan mainin daun pohon Rengas yaaa. Jgn sampe kena getahnya. Krn bs bikin gatel.",5,Anggi W,2023-01-11T12:26:23.965Z,Buluh Cina,Riau
"Bila jenuh dengan kehidupan perkotaan. Ada satu destinasi yang tak jauh dari kota pekanbaru dan bisa dikunjungi untuk rekreasi keluarga atau melepas lelah. Ada tempat pelatihan gajah juga disini. Sebelum lokasi kita disuguhkan dengan rumah lama yang berbentuk panggung khas melayu di pesisir.

When saturated with urban life.  There is one destination that is not far from the city of Pekanbaru and can be visited for family recreation or to unwind.  There is also an elephant training ground here.  Before our location is presented with an old house in the form of a typical Malay stage on the coast.",5,Suta Pranawijaya (sutawijaya),2023-01-08T07:07:26.100Z,Buluh Cina,Riau
Keren,5,Rudie Hidayat,2022-08-12T06:08:42.130Z,Buluh Cina,Riau
"Taman Wisata Alam Butuh Cina berada di bawah Pengelolaan Balai Besar KSDA Riau saat ini masih dalam tahap pengembangan, mohon maaf jika masih banyak terdapat ketidaknyamanan, disini juga ada Gajah sebanyak 3 ekor untuk menarik kunjungan para wisatawan terdiri dari gajah dewasa (Robin (jantan) dan Ngatini (betina) serta 1 ekor anaknya Damar (jantan) yang lahir di tahun 2020",4,MWU Channel,2022-08-09T05:05:54.692Z,Buluh Cina,Riau
"Tempat untuk ketenangan dan kedamaian, jauh dari hiruk pikuk perkotaan.",5,Nando Rusrin Pratama,2022-06-27T08:42:39.175Z,Buluh Cina,Riau
Sangat menyenangkan,5,Angga Perdana,2022-06-22T05:41:06.454Z,Buluh Cina,Riau
